Datum,Jahr,Monat,Core_Typ,Fahrzeugmodell,Komponente,Menge_Cores,Menge_Wiederverwendbar,Wiederverwendbarkeit_%
2025-11-01,2025,11,TBLBMWX52021,BMW_X5_2021,Welle_3,3,2,75
2025-11-01,2025,11,TBLBMWX52021,BMW_X5_2021,Ventil_3,3,1,65
2025-11-08,2025,11,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,3,2,80
2025-11-08,2025,11,TBLBMWX52021,BMW_X5_2021,Verdichter_3,3,2,70
2025-11-08,2025,11,TBLBMWX52021,BMW_X5_2021,Dichtung_3,3,1,50
2025-11-08,2025,11,TBLBMWX52021,BMW_X5_2021,Welle_3,3,2,75
2025-11-08,2025,11,TBLBMWX52021,BMW_X5_2021,Ventil_3,3,1,65
2025-11-15,2025,11,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,2,1,80
2025-11-15,2025,11,TBLBMWX52021,BMW_X5_2021,Verdichter_3,2,1,70
2025-11-15,2025,11,TBLBMWX52021,BMW_X5_2021,Dichtung_3,2,1,50
2025-11-15,2025,11,TBLBMWX52021,BMW_X5_2021,Welle_3,2,1,75
2025-11-15,2025,11,TBLBMWX52021,BMW_X5_2021,Ventil_3,2,1,65
2025-11-22,2025,11,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,3,2,80
2025-11-22,2025,11,TBLBMWX52021,BMW_X5_2021,Verdichter_3,3,2,70
2025-11-22,2025,11,TBLBMWX52021,BMW_X5_2021,Dichtung_3,3,1,50
2025-11-22,2025,11,TBLBMWX52021,BMW_X5_2021,Welle_3,3,2,75
2025-11-22,2025,11,TBLBMWX52021,BMW_X5_2021,Ventil_3,3,1,65
2025-12-01,2025,12,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,3,2,85
2025-12-01,2025,12,TBLBMWX32018,BMW_X3_2018,Verdichter_1,3,2,70
2025-12-01,2025,12,TBLBMWX32018,BMW_X3_2018,Dichtung_1,3,1,45
2025-12-01,2025,12,TBLBMWX32018,BMW_X3_2018,Welle_1,3,2,75
2025-12-01,2025,12,TBLBMWX32018,BMW_X3_2018,Ventil_1,3,1,65
2025-12-08,2025,12,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,3,2,85
2025-12-08,2025,12,TBLBMWX32018,BMW_X3_2018,Verdichter_1,3,2,70
2025-12-08,2025,12,TBLBMWX32018,BMW_X3_2018,Dichtung_1,3,1,45
2025-12-08,2025,12,TBLBMWX32018,BMW_X3_2018,Welle_1,3,2,75
2025-12-08,2025,12,TBLBMWX32018,BMW_X3_2018,Ventil_1,3,1,65
2025-12-15,2025,12,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,2,1,85
2025-12-15,2025,12,TBLBMWX32018,BMW_X3_2018,Verdichter_1,2,1,70
2025-12-15,2025,12,TBLBMWX32018,BMW_X3_2018,Dichtung_1,2,0,45
2025-12-15,2025,12,TBLBMWX32018,BMW_X3_2018,Welle_1,2,1,75
2025-12-15,2025,12,TBLBMWX32018,BMW_X3_2018,Ventil_1,2,1,65
2025-12-22,2025,12,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,3,2,85
2025-12-22,2025,12,TBLBMWX32018,BMW_X3_2018,Verdichter_1,3,2,70
2025-12-22,2025,12,TBLBMWX32018,BMW_X3_2018,Dichtung_1,3,1,45
2025-12-22,2025,12,TBLBMWX32018,BMW_X3_2018,Welle_1,3,2,75
2025-12-22,2025,12,TBLBMWX32018,BMW_X3_2018,Ventil_1,3,1,65
2025-12-01,2025,12,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,8,0,0
2025-12-01,2025,12,TBLBMWX32020,BMW_X3_2020,Verdichter_1,8,5,70
2025-12-01,2025,12,TBLBMWX32020,BMW_X3_2020,Dichtung_1,8,3,45
2025-12-01,2025,12,TBLBMWX32020,BMW_X3_2020,Welle_1,8,6,75
2025-12-01,2025,12,TBLBMWX32020,BMW_X3_2020,Ventil_1,8,5,65
2025-12-08,2025,12,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,9,0,0
2025-12-08,2025,12,TBLBMWX32020,BMW_X3_2020,Verdichter_1,9,6,70
2025-12-08,2025,12,TBLBMWX32020,BMW_X3_2020,Dichtung_1,9,4,45
2025-12-08,2025,12,TBLBMWX32020,BMW_X3_2020,Welle_1,9,6,75
2025-12-08,2025,12,TBLBMWX32020,BMW_X3_2020,Ventil_1,9,5,65
2025-12-15,2025,12,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,8,0,0
2025-12-15,2025,12,TBLBMWX32020,BMW_X3_2020,Verdichter_1,8,5,70
2025-12-15,2025,12,TBLBMWX32020,BMW_X3_2020,Dichtung_1,8,3,45
2025-12-15,2025,12,TBLBMWX32020,BMW_X3_2020,Welle_1,8,6,75
2025-12-15,2025,12,TBLBMWX32020,BMW_X3_2020,Ventil_1,8,5,65
2025-12-22,2025,12,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,9,0,0
2025-12-22,2025,12,TBLBMWX32020,BMW_X3_2020,Verdichter_1,9,6,70
2025-12-22,2025,12,TBLBMWX32020,BMW_X3_2020,Dichtung_1,9,4,45
2025-12-22,2025,12,TBLBMWX32020,BMW_X3_2020,Welle_1,9,6,75
2025-12-22,2025,12,TBLBMWX32020,BMW_X3_2020,Ventil_1,9,5,65
2025-12-01,2025,12,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,5,4,80
2025-12-01,2025,12,TBLBMWX52021,BMW_X5_2021,Verdichter_3,5,3,70
2025-12-01,2025,12,TBLBMWX52021,BMW_X5_2021,Dichtung_3,5,2,50
2025-12-01,2025,12,TBLBMWX52021,BMW_X5_2021,Welle_3,5,3,75
2025-12-01,2025,12,TBLBMWX52021,BMW_X5_2021,Ventil_3,5,3,65
2025-12-08,2025,12,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,5,4,80
2025-12-08,2025,12,TBLBMWX52021,BMW_X5_2021,Verdichter_3,5,3,70
2025-12-08,2025,12,TBLBMWX52021,BMW_X5_2021,Dichtung_3,5,2,50
2025-12-08,2025,12,TBLBMWX52021,BMW_X5_2021,Welle_3,5,3,75
2025-12-08,2025,12,TBLBMWX52021,BMW_X5_2021,Ventil_3,5,3,65
2025-12-15,2025,12,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,4,3,80
2025-12-15,2025,12,TBLBMWX52021,BMW_X5_2021,Verdichter_3,4,2,70
2025-12-15,2025,12,TBLBMWX52021,BMW_X5_2021,Dichtung_3,4,2,50
2025-12-15,2025,12,TBLBMWX52021,BMW_X5_2021,Welle_3,4,3,75
2025-12-15,2025,12,TBLBMWX52021,BMW_X5_2021,Ventil_3,4,2,65
2025-12-22,2025,12,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,4,3,80
2025-12-22,2025,12,TBLBMWX52021,BMW_X5_2021,Verdichter_3,4,2,70
2025-12-22,2025,12,TBLBMWX52021,BMW_X5_2021,Dichtung_3,4,2,50
2025-12-22,2025,12,TBLBMWX52021,BMW_X5_2021,Welle_3,4,3,75
2025-12-22,2025,12,TBLBMWX52021,BMW_X5_2021,Ventil_3,4,2,65
2026-01-01,2026,1,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,14,11,85
2026-01-01,2026,1,TBLBMWX32018,BMW_X3_2018,Verdichter_1,14,9,70
2026-01-01,2026,1,TBLBMWX32018,BMW_X3_2018,Dichtung_1,14,6,45
2026-01-01,2026,1,TBLBMWX32018,BMW_X3_2018,Welle_1,14,10,75
2026-01-01,2026,1,TBLBMWX32018,BMW_X3_2018,Ventil_1,14,9,65
2026-01-08,2026,1,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,12,10,85
2026-01-08,2026,1,TBLBMWX32018,BMW_X3_2018,Verdichter_1,12,8,70
2026-01-08,2026,1,TBLBMWX32018,BMW_X3_2018,Dichtung_1,12,5,45
2026-01-08,2026,1,TBLBMWX32018,BMW_X3_2018,Welle_1,12,9,75
2026-01-08,2026,1,TBLBMWX32018,BMW_X3_2018,Ventil_1,12,7,65
2026-01-15,2026,1,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,13,11,85
2026-01-15,2026,1,TBLBMWX32018,BMW_X3_2018,Verdichter_1,13,9,70
2026-01-15,2026,1,TBLBMWX32018,BMW_X3_2018,Dichtung_1,13,5,45
2026-01-15,2026,1,TBLBMWX32018,BMW_X3_2018,Welle_1,13,9,75
2026-01-15,2026,1,TBLBMWX32018,BMW_X3_2018,Ventil_1,13,8,65
2026-01-22,2026,1,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,14,11,85
2026-01-22,2026,1,TBLBMWX32018,BMW_X3_2018,Verdichter_1,14,9,70
2026-01-22,2026,1,TBLBMWX32018,BMW_X3_2018,Dichtung_1,14,6,45
2026-01-22,2026,1,TBLBMWX32018,BMW_X3_2018,Welle_1,14,10,75
2026-01-22,2026,1,TBLBMWX32018,BMW_X3_2018,Ventil_1,14,9,65
2026-01-01,2026,1,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,14,0,0
2026-01-01,2026,1,TBLBMWX32020,BMW_X3_2020,Verdichter_1,14,9,70
2026-01-01,2026,1,TBLBMWX32020,BMW_X3_2020,Dichtung_1,14,6,45
2026-01-01,2026,1,TBLBMWX32020,BMW_X3_2020,Welle_1,14,10,75
2026-01-01,2026,1,TBLBMWX32020,BMW_X3_2020,Ventil_1,14,9,65
2026-01-08,2026,1,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,13,0,0
2026-01-08,2026,1,TBLBMWX32020,BMW_X3_2020,Verdichter_1,13,9,70
2026-01-08,2026,1,TBLBMWX32020,BMW_X3_2020,Dichtung_1,13,5,45
2026-01-08,2026,1,TBLBMWX32020,BMW_X3_2020,Welle_1,13,9,75
2026-01-08,2026,1,TBLBMWX32020,BMW_X3_2020,Ventil_1,13,8,65
2026-01-15,2026,1,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,13,0,0
2026-01-15,2026,1,TBLBMWX32020,BMW_X3_2020,Verdichter_1,13,9,70
2026-01-15,2026,1,TBLBMWX32020,BMW_X3_2020,Dichtung_1,13,5,45
2026-01-15,2026,1,TBLBMWX32020,BMW_X3_2020,Welle_1,13,9,75
2026-01-15,2026,1,TBLBMWX32020,BMW_X3_2020,Ventil_1,13,8,65
2026-01-22,2026,1,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,15,0,0
2026-01-22,2026,1,TBLBMWX32020,BMW_X3_2020,Verdichter_1,15,10,70
2026-01-22,2026,1,TBLBMWX32020,BMW_X3_2020,Dichtung_1,15,6,45
2026-01-22,2026,1,TBLBMWX32020,BMW_X3_2020,Welle_1,15,11,75
2026-01-22,2026,1,TBLBMWX32020,BMW_X3_2020,Ventil_1,15,9,65
2026-01-01,2026,1,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,3,2,80
2026-01-01,2026,1,TBLBMWX52021,BMW_X5_2021,Verdichter_3,3,2,70
2026-01-01,2026,1,TBLBMWX52021,BMW_X5_2021,Dichtung_3,3,1,50
2026-01-01,2026,1,TBLBMWX52021,BMW_X5_2021,Welle_3,3,2,75
2026-01-01,2026,1,TBLBMWX52021,BMW_X5_2021,Ventil_3,3,1,65
2026-01-08,2026,1,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,2,1,80
2026-01-08,2026,1,TBLBMWX52021,BMW_X5_2021,Verdichter_3,2,1,70
2026-01-08,2026,1,TBLBMWX52021,BMW_X5_2021,Dichtung_3,2,1,50
2026-01-08,2026,1,TBLBMWX52021,BMW_X5_2021,Welle_3,2,1,75
2026-01-08,2026,1,TBLBMWX52021,BMW_X5_2021,Ventil_3,2,1,65
2026-01-15,2026,1,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,3,2,80
2026-01-15,2026,1,TBLBMWX52021,BMW_X5_2021,Verdichter_3,3,2,70
2026-01-15,2026,1,TBLBMWX52021,BMW_X5_2021,Dichtung_3,3,1,50
2026-01-15,2026,1,TBLBMWX52021,BMW_X5_2021,Welle_3,3,2,75
2026-01-15,2026,1,TBLBMWX52021,BMW_X5_2021,Ventil_3,3,1,65
2026-01-22,2026,1,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,2,1,80
2026-01-22,2026,1,TBLBMWX52021,BMW_X5_2021,Verdichter_3,2,1,70
2026-01-22,2026,1,TBLBMWX52021,BMW_X5_2021,Dichtung_3,2,1,50
2026-01-22,2026,1,TBLBMWX52021,BMW_X5_2021,Welle_3,2,1,75
2026-01-22,2026,1,TBLBMWX52021,BMW_X5_2021,Ventil_3,2,1,65
2026-02-01,2026,2,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,17,14,85
2026-02-01,2026,2,TBLBMWX32018,BMW_X3_2018,Verdichter_1,17,11,70
2026-02-01,2026,2,TBLBMWX32018,BMW_X3_2018,Dichtung_1,17,7,45
2026-02-01,2026,2,TBLBMWX32018,BMW_X3_2018,Welle_1,17,12,75
2026-02-01,2026,2,TBLBMWX32018,BMW_X3_2018,Ventil_1,17,11,65
2026-02-08,2026,2,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,15,12,85
2026-02-08,2026,2,TBLBMWX32018,BMW_X3_2018,Verdichter_1,15,10,70
2026-02-08,2026,2,TBLBMWX32018,BMW_X3_2018,Dichtung_1,15,6,45
2026-02-08,2026,2,TBLBMWX32018,BMW_X3_2018,Welle_1,15,11,75
2026-02-08,2026,2,TBLBMWX32018,BMW_X3_2018,Ventil_1,15,9,65
2026-02-15,2026,2,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,17,14,85
2026-02-15,2026,2,TBLBMWX32018,BMW_X3_2018,Verdichter_1,17,11,70
2026-02-15,2026,2,TBLBMWX32018,BMW_X3_2018,Dichtung_1,17,7,45
2026-02-15,2026,2,TBLBMWX32018,BMW_X3_2018,Welle_1,17,12,75
2026-02-15,2026,2,TBLBMWX32018,BMW_X3_2018,Ventil_1,17,11,65
2026-02-22,2026,2,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,16,13,85
2026-02-22,2026,2,TBLBMWX32018,BMW_X3_2018,Verdichter_1,16,11,70
2026-02-22,2026,2,TBLBMWX32018,BMW_X3_2018,Dichtung_1,16,7,45
2026-02-22,2026,2,TBLBMWX32018,BMW_X3_2018,Welle_1,16,12,75
2026-02-22,2026,2,TBLBMWX32018,BMW_X3_2018,Ventil_1,16,10,65
2026-02-01,2026,2,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,16,0,0
2026-02-01,2026,2,TBLBMWX32020,BMW_X3_2020,Verdichter_1,16,11,70
2026-02-01,2026,2,TBLBMWX32020,BMW_X3_2020,Dichtung_1,16,7,45
2026-02-01,2026,2,TBLBMWX32020,BMW_X3_2020,Welle_1,16,12,75
2026-02-01,2026,2,TBLBMWX32020,BMW_X3_2020,Ventil_1,16,10,65
2026-02-08,2026,2,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,15,0,0
2026-02-08,2026,2,TBLBMWX32020,BMW_X3_2020,Verdichter_1,15,10,70
2026-02-08,2026,2,TBLBMWX32020,BMW_X3_2020,Dichtung_1,15,6,45
2026-02-08,2026,2,TBLBMWX32020,BMW_X3_2020,Welle_1,15,11,75
2026-02-08,2026,2,TBLBMWX32020,BMW_X3_2020,Ventil_1,15,9,65
2026-02-15,2026,2,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,16,0,0
2026-02-15,2026,2,TBLBMWX32020,BMW_X3_2020,Verdichter_1,16,11,70
2026-02-15,2026,2,TBLBMWX32020,BMW_X3_2020,Dichtung_1,16,7,45
2026-02-15,2026,2,TBLBMWX32020,BMW_X3_2020,Welle_1,16,12,75
2026-02-15,2026,2,TBLBMWX32020,BMW_X3_2020,Ventil_1,16,10,65
2026-02-22,2026,2,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,17,0,0
2026-02-22,2026,2,TBLBMWX32020,BMW_X3_2020,Verdichter_1,17,11,70
2026-02-22,2026,2,TBLBMWX32020,BMW_X3_2020,Dichtung_1,17,7,45
2026-02-22,2026,2,TBLBMWX32020,BMW_X3_2020,Welle_1,17,12,75
2026-02-22,2026,2,TBLBMWX32020,BMW_X3_2020,Ventil_1,17,11,65
2026-02-01,2026,2,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,3,2,80
2026-02-01,2026,2,TBLBMWX52021,BMW_X5_2021,Verdichter_3,3,2,70
2026-02-01,2026,2,TBLBMWX52021,BMW_X5_2021,Dichtung_3,3,1,50
2026-02-01,2026,2,TBLBMWX52021,BMW_X5_2021,Welle_3,3,2,75
2026-02-01,2026,2,TBLBMWX52021,BMW_X5_2021,Ventil_3,3,1,65
2026-02-08,2026,2,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,3,2,80
2026-02-08,2026,2,TBLBMWX52021,BMW_X5_2021,Verdichter_3,3,2,70
2026-02-08,2026,2,TBLBMWX52021,BMW_X5_2021,Dichtung_3,3,1,50
2026-02-08,2026,2,TBLBMWX52021,BMW_X5_2021,Welle_3,3,2,75
2026-02-08,2026,2,TBLBMWX52021,BMW_X5_2021,Ventil_3,3,1,65
2026-02-15,2026,2,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,3,2,80
2026-02-15,2026,2,TBLBMWX52021,BMW_X5_2021,Verdichter_3,3,2,70
2026-02-15,2026,2,TBLBMWX52021,BMW_X5_2021,Dichtung_3,3,1,50
2026-02-15,2026,2,TBLBMWX52021,BMW_X5_2021,Welle_3,3,2,75
2026-02-15,2026,2,TBLBMWX52021,BMW_X5_2021,Ventil_3,3,1,65
2026-02-22,2026,2,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,3,2,80
2026-02-22,2026,2,TBLBMWX52021,BMW_X5_2021,Verdichter_3,3,2,70
2026-02-22,2026,2,TBLBMWX52021,BMW_X5_2021,Dichtung_3,3,1,50
2026-02-22,2026,2,TBLBMWX52021,BMW_X5_2021,Welle_3,3,2,75
2026-02-22,2026,2,TBLBMWX52021,BMW_X5_2021,Ventil_3,3,1,65
2026-03-01,2026,3,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,9,7,85
2026-03-01,2026,3,TBLBMWX32018,BMW_X3_2018,Verdichter_1,9,6,70
2026-03-01,2026,3,TBLBMWX32018,BMW_X3_2018,Dichtung_1,9,4,45
2026-03-01,2026,3,TBLBMWX32018,BMW_X3_2018,Welle_1,9,6,75
2026-03-01,2026,3,TBLBMWX32018,BMW_X3_2018,Ventil_1,9,5,65
2026-03-08,2026,3,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,8,6,85
2026-03-08,2026,3,TBLBMWX32018,BMW_X3_2018,Verdichter_1,8,5,70
2026-03-08,2026,3,TBLBMWX32018,BMW_X3_2018,Dichtung_1,8,3,45
2026-03-08,2026,3,TBLBMWX32018,BMW_X3_2018,Welle_1,8,6,75
2026-03-08,2026,3,TBLBMWX32018,BMW_X3_2018,Ventil_1,8,5,65
2026-03-15,2026,3,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,8,6,85
2026-03-15,2026,3,TBLBMWX32018,BMW_X3_2018,Verdichter_1,8,5,70
2026-03-15,2026,3,TBLBMWX32018,BMW_X3_2018,Dichtung_1,8,3,45
2026-03-15,2026,3,TBLBMWX32018,BMW_X3_2018,Welle_1,8,6,75
2026-03-15,2026,3,TBLBMWX32018,BMW_X3_2018,Ventil_1,8,5,65
2026-03-22,2026,3,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,8,6,85
2026-03-22,2026,3,TBLBMWX32018,BMW_X3_2018,Verdichter_1,8,5,70
2026-03-22,2026,3,TBLBMWX32018,BMW_X3_2018,Dichtung_1,8,3,45
2026-03-22,2026,3,TBLBMWX32018,BMW_X3_2018,Welle_1,8,6,75
2026-03-22,2026,3,TBLBMWX32018,BMW_X3_2018,Ventil_1,8,5,65
2026-03-01,2026,3,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,25,0,0
2026-03-01,2026,3,TBLBMWX32020,BMW_X3_2020,Verdichter_1,25,17,70
2026-03-01,2026,3,TBLBMWX32020,BMW_X3_2020,Dichtung_1,25,11,45
2026-03-01,2026,3,TBLBMWX32020,BMW_X3_2020,Welle_1,25,18,75
2026-03-01,2026,3,TBLBMWX32020,BMW_X3_2020,Ventil_1,25,16,65
2026-03-08,2026,3,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,22,0,0
2026-03-08,2026,3,TBLBMWX32020,BMW_X3_2020,Verdichter_1,22,15,70
2026-03-08,2026,3,TBLBMWX32020,BMW_X3_2020,Dichtung_1,22,9,45
2026-03-08,2026,3,TBLBMWX32020,BMW_X3_2020,Welle_1,22,16,75
2026-03-08,2026,3,TBLBMWX32020,BMW_X3_2020,Ventil_1,22,14,65
2026-03-15,2026,3,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,25,0,0
2026-03-15,2026,3,TBLBMWX32020,BMW_X3_2020,Verdichter_1,25,17,70
2026-03-15,2026,3,TBLBMWX32020,BMW_X3_2020,Dichtung_1,25,11,45
2026-03-15,2026,3,TBLBMWX32020,BMW_X3_2020,Welle_1,25,18,75
2026-03-15,2026,3,TBLBMWX32020,BMW_X3_2020,Ventil_1,25,16,65
2026-03-22,2026,3,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,24,0,0
2026-03-22,2026,3,TBLBMWX32020,BMW_X3_2020,Verdichter_1,24,16,70
2026-03-22,2026,3,TBLBMWX32020,BMW_X3_2020,Dichtung_1,24,10,45
2026-03-22,2026,3,TBLBMWX32020,BMW_X3_2020,Welle_1,24,18,75
2026-03-22,2026,3,TBLBMWX32020,BMW_X3_2020,Ventil_1,24,15,65
2026-03-01,2026,3,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,4,3,80
2026-03-01,2026,3,TBLBMWX52021,BMW_X5_2021,Verdichter_3,4,2,70
2026-03-01,2026,3,TBLBMWX52021,BMW_X5_2021,Dichtung_3,4,2,50
2026-03-01,2026,3,TBLBMWX52021,BMW_X5_2021,Welle_3,4,3,75
2026-03-01,2026,3,TBLBMWX52021,BMW_X5_2021,Ventil_3,4,2,65
2026-03-08,2026,3,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,3,2,80
2026-03-08,2026,3,TBLBMWX52021,BMW_X5_2021,Verdichter_3,3,2,70
2026-03-08,2026,3,TBLBMWX52021,BMW_X5_2021,Dichtung_3,3,1,50
2026-03-08,2026,3,TBLBMWX52021,BMW_X5_2021,Welle_3,3,2,75
2026-03-08,2026,3,TBLBMWX52021,BMW_X5_2021,Ventil_3,3,1,65
2026-03-15,2026,3,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,3,2,80
2026-03-15,2026,3,TBLBMWX52021,BMW_X5_2021,Verdichter_3,3,2,70
2026-03-15,2026,3,TBLBMWX52021,BMW_X5_2021,Dichtung_3,3,1,50
2026-03-15,2026,3,TBLBMWX52021,BMW_X5_2021,Welle_3,3,2,75
2026-03-15,2026,3,TBLBMWX52021,BMW_X5_2021,Ventil_3,3,1,65
2026-03-22,2026,3,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,3,2,80
2026-03-22,2026,3,TBLBMWX52021,BMW_X5_2021,Verdichter_3,3,2,70
2026-03-22,2026,3,TBLBMWX52021,BMW_X5_2021,Dichtung_3,3,1,50
2026-03-22,2026,3,TBLBMWX52021,BMW_X5_2021,Welle_3,3,2,75
2026-03-22,2026,3,TBLBMWX52021,BMW_X5_2021,Ventil_3,3,1,65
2026-04-01,2026,4,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,28,23,85
2026-04-01,2026,4,TBLBMWX32018,BMW_X3_2018,Verdichter_1,28,19,70
2026-04-01,2026,4,TBLBMWX32018,BMW_X3_2018,Dichtung_1,28,12,45
2026-04-01,2026,4,TBLBMWX32018,BMW_X3_2018,Welle_1,28,21,75
2026-04-01,2026,4,TBLBMWX32018,BMW_X3_2018,Ventil_1,28,18,65
2026-04-08,2026,4,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,25,21,85
2026-04-08,2026,4,TBLBMWX32018,BMW_X3_2018,Verdichter_1,25,17,70
2026-04-08,2026,4,TBLBMWX32018,BMW_X3_2018,Dichtung_1,25,11,45
2026-04-08,2026,4,TBLBMWX32018,BMW_X3_2018,Welle_1,25,18,75
2026-04-08,2026,4,TBLBMWX32018,BMW_X3_2018,Ventil_1,25,16,65
2026-04-15,2026,4,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,28,23,85
2026-04-15,2026,4,TBLBMWX32018,BMW_X3_2018,Verdichter_1,28,19,70
2026-04-15,2026,4,TBLBMWX32018,BMW_X3_2018,Dichtung_1,28,12,45
2026-04-15,2026,4,TBLBMWX32018,BMW_X3_2018,Welle_1,28,21,75
2026-04-15,2026,4,TBLBMWX32018,BMW_X3_2018,Ventil_1,28,18,65
2026-04-22,2026,4,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,28,23,85
2026-04-22,2026,4,TBLBMWX32018,BMW_X3_2018,Verdichter_1,28,19,70
2026-04-22,2026,4,TBLBMWX32018,BMW_X3_2018,Dichtung_1,28,12,45
2026-04-22,2026,4,TBLBMWX32018,BMW_X3_2018,Welle_1,28,21,75
2026-04-22,2026,4,TBLBMWX32018,BMW_X3_2018,Ventil_1,28,18,65
2026-04-01,2026,4,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,8,0,0
2026-04-01,2026,4,TBLBMWX32020,BMW_X3_2020,Verdichter_1,8,5,70
2026-04-01,2026,4,TBLBMWX32020,BMW_X3_2020,Dichtung_1,8,3,45
2026-04-01,2026,4,TBLBMWX32020,BMW_X3_2020,Welle_1,8,6,75
2026-04-01,2026,4,TBLBMWX32020,BMW_X3_2020,Ventil_1,8,5,65
2026-04-08,2026,4,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,8,0,0
2026-04-08,2026,4,TBLBMWX32020,BMW_X3_2020,Verdichter_1,8,5,70
2026-04-08,2026,4,TBLBMWX32020,BMW_X3_2020,Dichtung_1,8,3,45
2026-04-08,2026,4,TBLBMWX32020,BMW_X3_2020,Welle_1,8,6,75
2026-04-08,2026,4,TBLBMWX32020,BMW_X3_2020,Ventil_1,8,5,65
2026-04-15,2026,4,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,8,0,0
2026-04-15,2026,4,TBLBMWX32020,BMW_X3_2020,Verdichter_1,8,5,70
2026-04-15,2026,4,TBLBMWX32020,BMW_X3_2020,Dichtung_1,8,3,45
2026-04-15,2026,4,TBLBMWX32020,BMW_X3_2020,Welle_1,8,6,75
2026-04-15,2026,4,TBLBMWX32020,BMW_X3_2020,Ventil_1,8,5,65
2026-04-22,2026,4,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,9,0,0
2026-04-22,2026,4,TBLBMWX32020,BMW_X3_2020,Verdichter_1,9,6,70
2026-04-22,2026,4,TBLBMWX32020,BMW_X3_2020,Dichtung_1,9,4,45
2026-04-22,2026,4,TBLBMWX32020,BMW_X3_2020,Welle_1,9,6,75
2026-04-22,2026,4,TBLBMWX32020,BMW_X3_2020,Ventil_1,9,5,65
2026-04-01,2026,4,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,4,3,80
2026-04-01,2026,4,TBLBMWX52021,BMW_X5_2021,Verdichter_3,4,2,70
2026-04-01,2026,4,TBLBMWX52021,BMW_X5_2021,Dichtung_3,4,2,50
2026-04-01,2026,4,TBLBMWX52021,BMW_X5_2021,Welle_3,4,3,75
2026-04-01,2026,4,TBLBMWX52021,BMW_X5_2021,Ventil_3,4,2,65
2026-04-08,2026,4,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,4,3,80
2026-04-08,2026,4,TBLBMWX52021,BMW_X5_2021,Verdichter_3,4,2,70
2026-04-08,2026,4,TBLBMWX52021,BMW_X5_2021,Dichtung_3,4,2,50
